record_id	record_name	field	url	outcome	http_status	final_url	content_type	page_title	error	checked_at
asa-iterasim-rag	IteraSim RAG	sources[0]	https://arxiv.org/abs/2607.20346	reachable	206	https://arxiv.org/abs/2607.20346	text/html	[2607.20346] IteraSim RAG: A Multi-Stage Retrieval-Augmented Agentic Back-End for OpenFOAM-Based Computational Fluid Dynamics		2026-08-13T09:26:05+00:00
asa-iterasim-rag	IteraSim RAG	sources[1]	https://github.com/iterasim/iterasim-rag-public	reachable	206	https://github.com/iterasim/iterasim-rag-public	text/html	"GitHub - iterasim/iterasim-rag-public: Benchmark and evaluation kit for ""IteraSim RAG: A Multi-Stage Retrieval-Augmented Agentic Back-End for OpenFOAM-Based CFD"" — 28-case OpenFOAM retrieval benchmark, scoring rubric, Reviewer-loop FOAM FATAL probes, leave-one-out ablation records, and figure-regeneration scripts. MIT licensed. The retrieval engine itself is not included. · GitHub"		2026-08-13T09:27:18+00:00
asa-jfc	JFC	paper_links[0]	https://arxiv.org/abs/2603.20179	reachable	206	https://arxiv.org/abs/2603.20179	text/html	[2603.20179] AI Agents Can Already Autonomously Perform Experimental High Energy Physics		2026-08-13T09:26:01+00:00
asa-jfc	JFC	sources[0]	https://arxiv.org/abs/2603.20179	reachable	206	https://arxiv.org/abs/2603.20179	text/html	[2603.20179] AI Agents Can Already Autonomously Perform Experimental High Energy Physics		2026-08-13T09:26:01+00:00
asa-jr-ai-scientist	Jr. AI Scientist	paper_links[0]	https://arxiv.org/abs/2511.04583	reachable	206	https://arxiv.org/abs/2511.04583	text/html	[2511.04583] Jr. AI Scientist and Its Risk Report: Autonomous Scientific Exploration from a Baseline Paper		2026-08-13T09:25:59+00:00
asa-jr-ai-scientist	Jr. AI Scientist	repo_links[0]	https://github.com/Agent4Science-UTokyo/Jr.AI-Scientist	reachable	206	https://github.com/Agent4Science-UTokyo/Jr.AI-Scientist	text/html	GitHub - Agent4Science-UTokyo/Jr.AI-Scientist: Jr. AI Scientist, a SOTA AI Scientist · GitHub		2026-08-13T09:27:57+00:00
asa-jr-ai-scientist	Jr. AI Scientist	sources[0]	https://arxiv.org/abs/2511.04583	reachable	206	https://arxiv.org/abs/2511.04583	text/html	[2511.04583] Jr. AI Scientist and Its Risk Report: Autonomous Scientific Exploration from a Baseline Paper		2026-08-13T09:25:59+00:00
asa-jr-ai-scientist	Jr. AI Scientist	sources[1]	https://github.com/Agent4Science-UTokyo/Jr.AI-Scientist	reachable	206	https://github.com/Agent4Science-UTokyo/Jr.AI-Scientist	text/html	GitHub - Agent4Science-UTokyo/Jr.AI-Scientist: Jr. AI Scientist, a SOTA AI Scientist · GitHub		2026-08-13T09:27:57+00:00
asa-jutulgpt	JutulGPT	paper_links[0]	https://arxiv.org/abs/2603.00214	reachable	206	https://arxiv.org/abs/2603.00214	text/html	[2603.00214] Agentic Scientific Simulation: Execution-Grounded Model Construction and Reconstruction		2026-08-13T09:26:01+00:00
asa-jutulgpt	JutulGPT	repo_links[0]	https://github.com/SINTEF-agentlab/JutulGPT	reachable	206	https://github.com/SINTEF-agentlab/JutulGPT	text/html	GitHub - SINTEF-agentlab/JutulGPT · GitHub		2026-08-13T09:26:48+00:00
asa-jutulgpt	JutulGPT	sources[0]	https://arxiv.org/abs/2603.00214	reachable	206	https://arxiv.org/abs/2603.00214	text/html	[2603.00214] Agentic Scientific Simulation: Execution-Grounded Model Construction and Reconstruction		2026-08-13T09:26:01+00:00
asa-jutulgpt	JutulGPT	sources[1]	https://github.com/SINTEF-agentlab/JutulGPT	reachable	206	https://github.com/SINTEF-agentlab/JutulGPT	text/html	GitHub - SINTEF-agentlab/JutulGPT · GitHub		2026-08-13T09:26:48+00:00
asa-k-agents-self-driving-labs-for-quantum-computing	k-agents (self-driving labs for quantum computing)	paper_links[0]	https://doi.org/10.1016/j.patter.2025.101372	reachable	200	https://linkinghub.elsevier.com/retrieve/pii/S266638992500220X	text/html	Redirecting		2026-08-13T09:26:06+00:00
asa-k-agents-self-driving-labs-for-quantum-computing	k-agents (self-driving labs for quantum computing)	paper_links[1]	https://arxiv.org/abs/2412.07978	reachable	206	https://arxiv.org/abs/2412.07978	text/html	[2412.07978] Agents for self-driving laboratories applied to quantum computing		2026-08-13T09:25:54+00:00
asa-k-agents-self-driving-labs-for-quantum-computing	k-agents (self-driving labs for quantum computing)	sources[0]	https://arxiv.org/abs/2412.07978	reachable	206	https://arxiv.org/abs/2412.07978	text/html	[2412.07978] Agents for self-driving laboratories applied to quantum computing		2026-08-13T09:25:54+00:00
asa-k-agents-self-driving-labs-for-quantum-computing	k-agents (self-driving labs for quantum computing)	sources[1]	https://doi.org/10.1016/j.patter.2025.101372	reachable	200	https://linkinghub.elsevier.com/retrieve/pii/S266638992500220X	text/html	Redirecting		2026-08-13T09:26:06+00:00
asa-k-dense-scientific-agent-skills	K-Dense scientific-agent-skills	repo_links[0]	https://github.com/K-Dense-AI/scientific-agent-skills	reachable	206	https://github.com/K-Dense-AI/scientific-agent-skills	text/html	GitHub - K-Dense-AI/scientific-agent-skills: Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 170,000+ scientists worldwide. 158 ready-to-use skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard. · GitHub		2026-08-13T09:26:36+00:00
asa-k-dense-scientific-agent-skills	K-Dense scientific-agent-skills	sources[0]	https://github.com/K-Dense-AI/scientific-agent-skills	reachable	206	https://github.com/K-Dense-AI/scientific-agent-skills	text/html	GitHub - K-Dense-AI/scientific-agent-skills: Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 170,000+ scientists worldwide. 158 ready-to-use skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard. · GitHub		2026-08-13T09:26:36+00:00
asa-kbase-research-agent	KBase Research Agent	paper_links[0]	https://www.biorxiv.org/content/10.64898/2026.06.01.729336v1	reachable	206	https://www.biorxiv.org/content/10.64898/2026.06.01.729336v1	text/html	KBase Research Agent: Automated Multi-Agent Workflow Construction for Reproducible Genome Analysis* | bioRxiv		2026-08-13T09:27:57+00:00
asa-kbase-research-agent	KBase Research Agent	repo_links[0]	https://github.com/kbaseincubator/narrative_llm_agent	reachable	206	https://github.com/kbaseincubator/narrative_llm_agent	text/html	GitHub - kbaseincubator/narrative_llm_agent: A set of tools to use LLMs to help build and execute a KBase Narrative workflow. · GitHub		2026-08-13T09:27:20+00:00
asa-kbase-research-agent	KBase Research Agent	sources[0]	https://github.com/kbaseincubator/narrative_llm_agent	reachable	206	https://github.com/kbaseincubator/narrative_llm_agent	text/html	GitHub - kbaseincubator/narrative_llm_agent: A set of tools to use LLMs to help build and execute a KBase Narrative workflow. · GitHub		2026-08-13T09:27:20+00:00
asa-kbase-research-agent	KBase Research Agent	sources[1]	https://www.biorxiv.org/content/10.64898/2026.06.01.729336v1	reachable	206	https://www.biorxiv.org/content/10.64898/2026.06.01.729336v1	text/html	KBase Research Agent: Automated Multi-Agent Workflow Construction for Reproducible Genome Analysis* | bioRxiv		2026-08-13T09:27:57+00:00
asa-kosmos	Kosmos	paper_links[0]	https://arxiv.org/abs/2511.02824	reachable	206	https://arxiv.org/abs/2511.02824	text/html	[2511.02824] Kosmos: An AI Scientist for Autonomous Discovery		2026-08-13T09:25:59+00:00
asa-kosmos	Kosmos	repo_links[0]	https://edisonscientific.com/	reachable	200	https://edisonscientific.com/	text/html	Edison Scientific | The AI Platform for scientific R&D		2026-08-13T09:26:08+00:00
asa-kosmos	Kosmos	sources[0]	https://arxiv.org/abs/2511.02824	reachable	206	https://arxiv.org/abs/2511.02824	text/html	[2511.02824] Kosmos: An AI Scientist for Autonomous Discovery		2026-08-13T09:25:59+00:00
asa-kosmos	Kosmos	sources[1]	https://edisonscientific.com/	reachable	200	https://edisonscientific.com/	text/html	Edison Scientific | The AI Platform for scientific R&D		2026-08-13T09:26:08+00:00
asa-lab-bench	LAB-Bench	paper_links[0]	https://arxiv.org/abs/2407.10362	reachable	206	https://arxiv.org/abs/2407.10362	text/html	[2407.10362] LAB-Bench: Measuring Capabilities of Language Models for Biology Research		2026-08-13T09:25:53+00:00
asa-lab-bench	LAB-Bench	paper_links[1]	https://arxiv.org/abs/2604.09554	reachable	206	https://arxiv.org/abs/2604.09554	text/html	[2604.09554] LABBench2: An Improved Benchmark for AI Systems Performing Biology Research		2026-08-13T09:26:02+00:00
asa-lab-bench	LAB-Bench	repo_links[0]	https://huggingface.co/datasets/futurehouse/lab-bench	reachable	200	https://huggingface.co/datasets/futurehouse/lab-bench	text/html	futurehouse/lab-bench · Datasets at Hugging Face		2026-08-13T09:27:54+00:00
asa-lab-bench	LAB-Bench	repo_links[1]	https://github.com/EdisonScientific/labbench2	reachable	206	https://github.com/EdisonScientific/labbench2	text/html	GitHub - EdisonScientific/labbench2: labbench2 · GitHub		2026-08-13T09:27:57+00:00
asa-lab-bench	LAB-Bench	sources[0]	https://arxiv.org/abs/2407.10362	reachable	206	https://arxiv.org/abs/2407.10362	text/html	[2407.10362] LAB-Bench: Measuring Capabilities of Language Models for Biology Research		2026-08-13T09:25:53+00:00
asa-lab-bench	LAB-Bench	sources[1]	https://arxiv.org/abs/2604.09554	reachable	206	https://arxiv.org/abs/2604.09554	text/html	[2604.09554] LABBench2: An Improved Benchmark for AI Systems Performing Biology Research		2026-08-13T09:26:02+00:00
asa-lab-bench	LAB-Bench	sources[2]	https://github.com/EdisonScientific/labbench2	reachable	206	https://github.com/EdisonScientific/labbench2	text/html	GitHub - EdisonScientific/labbench2: labbench2 · GitHub		2026-08-13T09:27:57+00:00
asa-lab-bench	LAB-Bench	sources[3]	https://huggingface.co/datasets/futurehouse/lab-bench	reachable	200	https://huggingface.co/datasets/futurehouse/lab-bench	text/html	futurehouse/lab-bench · Datasets at Hugging Face		2026-08-13T09:27:54+00:00
asa-labbench-robotic-chemistry	LabBench (robotic chemistry)	paper_links[0]	https://arxiv.org/abs/2607.23045	reachable	206	https://arxiv.org/abs/2607.23045	text/html	[2607.23045] Stress-testing large language model agents in a robotic chemistry laboratory		2026-08-13T09:26:05+00:00
asa-labbench-robotic-chemistry	LabBench (robotic chemistry)	repo_links[0]	https://github.com/pic-ai-robotic-chemistry/LabBench	reachable	206	https://github.com/pic-ai-robotic-chemistry/LabBench	text/html	GitHub - pic-ai-robotic-chemistry/LabBench · GitHub		2026-08-13T09:27:33+00:00
asa-labbench-robotic-chemistry	LabBench (robotic chemistry)	sources[0]	https://arxiv.org/abs/2607.23045	reachable	206	https://arxiv.org/abs/2607.23045	text/html	[2607.23045] Stress-testing large language model agents in a robotic chemistry laboratory		2026-08-13T09:26:05+00:00
asa-labbench-robotic-chemistry	LabBench (robotic chemistry)	sources[1]	https://github.com/pic-ai-robotic-chemistry/LabBench	reachable	206	https://github.com/pic-ai-robotic-chemistry/LabBench	text/html	GitHub - pic-ai-robotic-chemistry/LabBench · GitHub		2026-08-13T09:27:33+00:00
asa-larc	LARC	paper_links[0]	https://arxiv.org/abs/2508.11860	reachable	206	https://arxiv.org/abs/2508.11860	text/html	[2508.11860] LARC: Towards Human-level Constrained Retrosynthesis Planning through an Agentic Framework		2026-08-13T09:25:58+00:00
asa-larc	LARC	repo_links[0]	https://github.com/ninglab/LARC	reachable	206	https://github.com/ninglab/LARC	text/html	GitHub - ninglab/LARC · GitHub		2026-08-13T09:27:30+00:00
asa-larc	LARC	sources[0]	https://arxiv.org/abs/2508.11860	reachable	206	https://arxiv.org/abs/2508.11860	text/html	[2508.11860] LARC: Towards Human-level Constrained Retrosynthesis Planning through an Agentic Framework		2026-08-13T09:25:58+00:00
asa-larc	LARC	sources[1]	https://github.com/ninglab/LARC	reachable	206	https://github.com/ninglab/LARC	text/html	GitHub - ninglab/LARC · GitHub		2026-08-13T09:27:30+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	paper_links[0]	https://arxiv.org/abs/2607.21533	reachable	206	https://arxiv.org/abs/2607.21533	text/html	[2607.21533] Benchmarking Agents for Proving Theorems in Quantum Algorithms and Quantum Information		2026-08-13T09:26:05+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	repo_links[0]	https://github.com/QudeLeap/Lean-QuantumAlg-Bench	reachable	206	https://github.com/QudeLeap/Lean-QuantumAlg-Bench	text/html	GitHub - QudeLeap/Lean-QuantumAlg-Bench · GitHub		2026-08-13T09:26:46+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	repo_links[1]	https://github.com/QuAIR/Lean-QIT-Bench	reachable	206	https://github.com/QuAIR/Lean-QIT-Bench	text/html	GitHub - QuAIR/Lean-QIT-Bench · GitHub		2026-08-13T09:26:46+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	sources[0]	https://arxiv.org/abs/2607.21533	reachable	206	https://arxiv.org/abs/2607.21533	text/html	[2607.21533] Benchmarking Agents for Proving Theorems in Quantum Algorithms and Quantum Information		2026-08-13T09:26:05+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	sources[1]	https://github.com/QuAIR/Lean-QIT-Bench	reachable	206	https://github.com/QuAIR/Lean-QIT-Bench	text/html	GitHub - QuAIR/Lean-QIT-Bench · GitHub		2026-08-13T09:26:46+00:00
asa-lean-quantumalg-bench	Lean-QuantumAlg-Bench / Lean-QIT-Bench	sources[2]	https://github.com/QudeLeap/Lean-QuantumAlg-Bench	reachable	206	https://github.com/QudeLeap/Lean-QuantumAlg-Bench	text/html	GitHub - QudeLeap/Lean-QuantumAlg-Bench · GitHub		2026-08-13T09:26:46+00:00
asa-lewron	LeWRON	paper_links[0]	https://arxiv.org/abs/2606.19425	reachable	206	https://arxiv.org/abs/2606.19425	text/html	[2606.19425] LeWRON: Agentic Analysis of Electroweak Phase Transitions		2026-08-13T09:26:04+00:00
asa-lewron	LeWRON	repo_links[0]	https://github.com/quarkquartet/LeWRON	reachable	206	https://github.com/quarkquartet/LeWRON	text/html	GitHub - quarkquartet/LeWRON: An agent to analyze electroweak phase transition · GitHub		2026-08-13T09:27:36+00:00
asa-lewron	LeWRON	sources[0]	https://arxiv.org/abs/2606.19425	reachable	206	https://arxiv.org/abs/2606.19425	text/html	[2606.19425] LeWRON: Agentic Analysis of Electroweak Phase Transitions		2026-08-13T09:26:04+00:00
asa-lewron	LeWRON	sources[1]	https://github.com/quarkquartet/LeWRON	reachable	206	https://github.com/quarkquartet/LeWRON	text/html	GitHub - quarkquartet/LeWRON: An agent to analyze electroweak phase transition · GitHub		2026-08-13T09:27:36+00:00
asa-liddia	LIDDIA	paper_links[0]	https://arxiv.org/abs/2502.13959	reachable	206	https://arxiv.org/abs/2502.13959	text/html	[2502.13959] LIDDIA: Language-based Intelligent Drug Discovery Agent		2026-08-13T09:25:55+00:00
asa-liddia	LIDDIA	repo_links[0]	https://github.com/ninglab/LIDDiA	reachable	206	https://github.com/ninglab/LIDDiA	text/html	GitHub - ninglab/LIDDIA · GitHub		2026-08-13T09:27:30+00:00
asa-liddia	LIDDIA	sources[0]	https://arxiv.org/abs/2502.13959	reachable	206	https://arxiv.org/abs/2502.13959	text/html	[2502.13959] LIDDIA: Language-based Intelligent Drug Discovery Agent		2026-08-13T09:25:55+00:00
asa-liddia	LIDDIA	sources[1]	https://github.com/ninglab/LIDDiA	reachable	206	https://github.com/ninglab/LIDDiA	text/html	GitHub - ninglab/LIDDIA · GitHub		2026-08-13T09:27:30+00:00
asa-lila-sciences	Lila Sciences	paper_links[0]	https://www.flagshippioneering.com/news/press-release/flagship-pioneering-unveils-lila-sciences-to-build-superintelligence-in-science	reachable	206	https://www.flagshippioneering.com/news/press-release/flagship-pioneering-unveils-lila-sciences-to-build-superintelligence-in-science	text/html	Flagship Pioneering Unveils Lila Sciences to… | Flagship Pioneering		2026-08-13T09:27:58+00:00
asa-lila-sciences	Lila Sciences	sources[0]	https://www.flagshippioneering.com/news/press-release/flagship-pioneering-unveils-lila-sciences-to-build-superintelligence-in-science	reachable	206	https://www.flagshippioneering.com/news/press-release/flagship-pioneering-unveils-lila-sciences-to-build-superintelligence-in-science	text/html	Flagship Pioneering Unveils Lila Sciences to… | Flagship Pioneering		2026-08-13T09:27:58+00:00
asa-llamp	LLaMP	paper_links[0]	https://arxiv.org/abs/2401.17244	reachable	206	https://arxiv.org/abs/2401.17244	text/html	[2401.17244] LLaMP: Large Language Model Made Powerful for High-fidelity Materials Knowledge Retrieval and Distillation		2026-08-13T09:26:06+00:00
asa-llamp	LLaMP	repo_links[0]	https://github.com/chiang-yuan/llamp	reachable	206	https://github.com/chiang-yuan/llamp	text/html	GitHub - chiang-yuan/llamp: [EMNLP '25] A web app and Python API for multi-modal RAG framework to ground LLMs on high-fidelity materials informatics. An agentic materials scientist powered by @materialsproject, @langchain-ai, and @openai https://aclanthology.org/2025.emnlp-main.1280/ · GitHub		2026-08-13T09:27:08+00:00
asa-llamp	LLaMP	sources[0]	https://arxiv.org/abs/2401.17244	reachable	206	https://arxiv.org/abs/2401.17244	text/html	[2401.17244] LLaMP: Large Language Model Made Powerful for High-fidelity Materials Knowledge Retrieval and Distillation		2026-08-13T09:26:06+00:00
asa-llamp	LLaMP	sources[1]	https://github.com/chiang-yuan/llamp	reachable	206	https://github.com/chiang-yuan/llamp	text/html	GitHub - chiang-yuan/llamp: [EMNLP '25] A web app and Python API for multi-modal RAG framework to ground LLMs on high-fidelity materials informatics. An agentic materials scientist powered by @materialsproject, @langchain-ai, and @openai https://aclanthology.org/2025.emnlp-main.1280/ · GitHub		2026-08-13T09:27:08+00:00
asa-llm-agent-for-chemical-process-simulations	LLM Agent for Chemical Process Simulations	paper_links[0]	https://arxiv.org/abs/2601.11650	reachable	206	https://arxiv.org/abs/2601.11650	text/html	[2601.11650] Large Language Model Agent for User-friendly Chemical Process Simulations		2026-08-13T09:26:00+00:00
asa-llm-agent-for-chemical-process-simulations	LLM Agent for Chemical Process Simulations	sources[0]	https://arxiv.org/abs/2601.11650	reachable	206	https://arxiv.org/abs/2601.11650	text/html	[2601.11650] Large Language Model Agent for User-friendly Chemical Process Simulations		2026-08-13T09:26:00+00:00
asa-llm-guided-chemical-process-optimization	LLM-guided Chemical Process Optimization	paper_links[0]	https://arxiv.org/abs/2506.20921	reachable	206	https://arxiv.org/abs/2506.20921	text/html	[2506.20921] LLM-guided Chemical Process Optimization with a Multi-Agent Approach		2026-08-13T09:25:58+00:00
asa-llm-guided-chemical-process-optimization	LLM-guided Chemical Process Optimization	sources[0]	https://arxiv.org/abs/2506.20921	reachable	206	https://arxiv.org/abs/2506.20921	text/html	[2506.20921] LLM-guided Chemical Process Optimization with a Multi-Agent Approach		2026-08-13T09:25:58+00:00
asa-llm-mechanical-designer	LLM Mechanical Designer	paper_links[0]	https://arxiv.org/abs/2404.17525	reachable	206	https://arxiv.org/abs/2404.17525	text/html	[2404.17525] Large Language Model Agent as a Mechanical Designer		2026-08-13T09:26:07+00:00
asa-llm-mechanical-designer	LLM Mechanical Designer	sources[0]	https://arxiv.org/abs/2404.17525	reachable	206	https://arxiv.org/abs/2404.17525	text/html	[2404.17525] Large Language Model Agent as a Mechanical Designer		2026-08-13T09:26:07+00:00
asa-llm-rdf	LLM-RDF	paper_links[0]	https://www.nature.com/articles/s41467-024-54457-x	reachable	200	https://www.nature.com/articles/s41467-024-54457-x	text/html	An automatic end-to-end chemical synthesis development platform powered by large language models | Nature Communications		2026-08-13T09:28:07+00:00
asa-llm-rdf	LLM-RDF	repo_links[0]	https://github.com/Ruan-Yixiang/LLM-RDF	reachable	206	https://github.com/Ruan-Yixiang/LLM-RDF	text/html	GitHub - Ruan-Yixiang/LLM-RDF · GitHub		2026-08-13T09:26:47+00:00
asa-llm-rdf	LLM-RDF	sources[0]	https://github.com/Ruan-Yixiang/LLM-RDF	reachable	206	https://github.com/Ruan-Yixiang/LLM-RDF	text/html	GitHub - Ruan-Yixiang/LLM-RDF · GitHub		2026-08-13T09:26:47+00:00
asa-llm-rdf	LLM-RDF	sources[1]	https://www.nature.com/articles/s41467-024-54457-x	reachable	200	https://www.nature.com/articles/s41467-024-54457-x	text/html	An automatic end-to-end chemical synthesis development platform powered by large language models | Nature Communications		2026-08-13T09:28:07+00:00
asa-llm-sr	LLM-SR	paper_links[0]	https://arxiv.org/abs/2404.18400	reachable	206	https://arxiv.org/abs/2404.18400	text/html	[2404.18400] LLM-SR: Scientific Equation Discovery via Programming with Large Language Models		2026-08-13T09:26:07+00:00
asa-llm-sr	LLM-SR	repo_links[0]	https://github.com/deep-symbolic-mathematics/LLM-SR	reachable	206	https://github.com/deep-symbolic-mathematics/LLM-SR	text/html	"GitHub - deep-symbolic-mathematics/LLM-SR: [ICLR 2025 Oral] This is the official repo for the paper ""LLM-SR"" on Scientific Equation Discovery and Symbolic Regression with Large Language Models · GitHub"		2026-08-13T09:27:11+00:00
asa-llm-sr	LLM-SR	sources[0]	https://arxiv.org/abs/2404.18400	reachable	206	https://arxiv.org/abs/2404.18400	text/html	[2404.18400] LLM-SR: Scientific Equation Discovery via Programming with Large Language Models		2026-08-13T09:26:07+00:00
asa-llm-sr	LLM-SR	sources[1]	https://github.com/deep-symbolic-mathematics/LLM-SR	reachable	206	https://github.com/deep-symbolic-mathematics/LLM-SR	text/html	"GitHub - deep-symbolic-mathematics/LLM-SR: [ICLR 2025 Oral] This is the official repo for the paper ""LLM-SR"" on Scientific Equation Discovery and Symbolic Regression with Large Language Models · GitHub"		2026-08-13T09:27:11+00:00
asa-llm-srbench	LLM-SRBench	paper_links[0]	https://arxiv.org/abs/2504.10415	reachable	206	https://arxiv.org/abs/2504.10415	text/html	[2504.10415] LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models		2026-08-13T09:25:56+00:00
asa-llm-srbench	LLM-SRBench	repo_links[0]	https://github.com/deep-symbolic-mathematics/llm-srbench	reachable	206	https://github.com/deep-symbolic-mathematics/llm-srbench	text/html	GitHub - deep-symbolic-mathematics/llm-srbench: [ICML2025 Oral] LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models · GitHub		2026-08-13T09:27:11+00:00
asa-llm-srbench	LLM-SRBench	sources[0]	https://arxiv.org/abs/2504.10415	reachable	206	https://arxiv.org/abs/2504.10415	text/html	[2504.10415] LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models		2026-08-13T09:25:56+00:00
asa-llm-srbench	LLM-SRBench	sources[1]	https://github.com/deep-symbolic-mathematics/llm-srbench	reachable	206	https://github.com/deep-symbolic-mathematics/llm-srbench	text/html	GitHub - deep-symbolic-mathematics/llm-srbench: [ICML2025 Oral] LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models · GitHub		2026-08-13T09:27:11+00:00
asa-llm4mof	LLM4MOF	paper_links[0]	https://arxiv.org/abs/2606.29459	reachable	206	https://arxiv.org/abs/2606.29459	text/html	[2606.29459] Interpretable Inverse Design of Metal-Organic Frameworks with Large Language Model Agents		2026-08-13T09:26:04+00:00
asa-llm4mof	LLM4MOF	sources[0]	https://arxiv.org/abs/2606.29459	reachable	206	https://arxiv.org/abs/2606.29459	text/html	[2606.29459] Interpretable Inverse Design of Metal-Organic Frameworks with Large Language Model Agents		2026-08-13T09:26:04+00:00
asa-llmatdesign	LLMatDesign	paper_links[0]	https://arxiv.org/abs/2406.13163	reachable	206	https://arxiv.org/abs/2406.13163	text/html	[2406.13163] LLMatDesign: Autonomous Materials Discovery with Large Language Models		2026-08-13T09:25:53+00:00
asa-llmatdesign	LLMatDesign	repo_links[0]	https://github.com/Fung-Lab/LLMatDesign	reachable	206	https://github.com/Fung-Lab/LLMatDesign	text/html	GitHub - Fung-Lab/LLMatDesign: Autonomous Materials Discovery with Large Language Models · GitHub		2026-08-13T09:28:00+00:00
asa-llmatdesign	LLMatDesign	sources[0]	https://arxiv.org/abs/2406.13163	reachable	206	https://arxiv.org/abs/2406.13163	text/html	[2406.13163] LLMatDesign: Autonomous Materials Discovery with Large Language Models		2026-08-13T09:25:53+00:00
asa-llmatdesign	LLMatDesign	sources[1]	https://github.com/Fung-Lab/LLMatDesign	reachable	206	https://github.com/Fung-Lab/LLMatDesign	text/html	GitHub - Fung-Lab/LLMatDesign: Autonomous Materials Discovery with Large Language Models · GitHub		2026-08-13T09:28:00+00:00
asa-llmsat	LLMSat	paper_links[0]	https://arxiv.org/abs/2405.01392	reachable	206	https://arxiv.org/abs/2405.01392	text/html	[2405.01392] LLMSat: A Large Language Model-Based Goal-Oriented Agent for Autonomous Space Exploration		2026-08-13T09:25:53+00:00
asa-llmsat	LLMSat	repo_links[0]	https://github.com/DM1122/LLMSat	reachable	206	https://github.com/DM1122/LLMSat	text/html	GitHub - DM1122/LLMSat: An LLM-Based Goal-Oriented Autonomous Agent for Space Exploration · GitHub		2026-08-13T09:26:14+00:00
asa-llmsat	LLMSat	sources[0]	https://arxiv.org/abs/2405.01392	reachable	206	https://arxiv.org/abs/2405.01392	text/html	[2405.01392] LLMSat: A Large Language Model-Based Goal-Oriented Agent for Autonomous Space Exploration		2026-08-13T09:25:53+00:00
asa-llmsat	LLMSat	sources[1]	https://github.com/DM1122/LLMSat	reachable	206	https://github.com/DM1122/LLMSat	text/html	GitHub - DM1122/LLMSat: An LLM-Based Goal-Oriented Autonomous Agent for Space Exploration · GitHub		2026-08-13T09:26:14+00:00
asa-lqcdmaster	LQCDMaster	paper_links[0]	https://arxiv.org/abs/2607.15001	reachable	206	https://arxiv.org/abs/2607.15001	text/html	[2607.15001] LQCDMaster: Agentic Scientific Computing for Lattice Quantum Chromodynamics Research		2026-08-13T09:26:05+00:00
asa-lqcdmaster	LQCDMaster	repo_links[0]	https://github.com/sjtu-sai-agents/LQCD_Master	reachable	206	https://github.com/sjtu-sai-agents/LQCD_Master	text/html	GitHub - sjtu-sai-agents/LQCD_Master · GitHub		2026-08-13T09:27:38+00:00
asa-lqcdmaster	LQCDMaster	sources[0]	https://arxiv.org/abs/2607.15001	reachable	206	https://arxiv.org/abs/2607.15001	text/html	[2607.15001] LQCDMaster: Agentic Scientific Computing for Lattice Quantum Chromodynamics Research		2026-08-13T09:26:05+00:00
asa-lqcdmaster	LQCDMaster	sources[1]	https://github.com/sjtu-sai-agents/LQCD_Master	reachable	206	https://github.com/sjtu-sai-agents/LQCD_Master	text/html	GitHub - sjtu-sai-agents/LQCD_Master · GitHub		2026-08-13T09:27:38+00:00
asa-mada	MADA	paper_links[0]	https://arxiv.org/abs/2510.17830	reachable	206	https://arxiv.org/abs/2510.17830	text/html	[2510.17830] Multi-Agent Design Assistant for the Simulation of Inertial Fusion Energy		2026-08-13T09:25:59+00:00
asa-mada	MADA	sources[0]	https://arxiv.org/abs/2510.17830	reachable	206	https://arxiv.org/abs/2510.17830	text/html	[2510.17830] Multi-Agent Design Assistant for the Simulation of Inertial Fusion Energy		2026-08-13T09:25:59+00:00
asa-madd	MADD	paper_links[0]	https://arxiv.org/abs/2511.08217	reachable	206	https://arxiv.org/abs/2511.08217	text/html	[2511.08217] MADD: Multi-Agent Drug Discovery Orchestra		2026-08-13T09:25:59+00:00
asa-madd	MADD	sources[0]	https://arxiv.org/abs/2511.08217	reachable	206	https://arxiv.org/abs/2511.08217	text/html	[2511.08217] MADD: Multi-Agent Drug Discovery Orchestra		2026-08-13T09:25:59+00:00
